Monitoring_SiteID,water_body,Determinand_Label,Analyzed_Matrix,Result_Unit,Reference_Year,Sampling_Period,LOQ_Value,Num_of_Samples,Quality_Samples,Quality_MinimumValue,Minimum_Value,Quality_Meanvalue,Mean_Value,Quality_MaximumValue,Maximum_value,Quality_MedianValue,Median_Value,UID,Country_Name,MinimumValue_outlier,MaxValue_outlier,MeanValue_outlier,Start_Date,End_Date
DESM_BWU41,River Water,Bromoxynil,Water,ug/L,2013,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11201892,Germany,0,0,0,,
DESM_BWU38,River Water,Isoproturon,Water,ug/L,2013,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11202088,Germany,0,0,0,,
DESM_NW000504,River Water,Carbon tetrachloride,Water,ug/L,2013,,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11202134,Germany,0,0,0,,
CZPOD_5526,River Water,Water temperature,Water,Cel,2015,2015-01-07--2015-12-02,,12,,0,0.2,0,11.15833,0,22.4,0,10.15,11146043,Czech Republic,0,0,0,2015-01-07,2015-12-02
ATPG60505182,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.2,0,1.2,0,1.2,0,1.2,11179456,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30501012,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.3,0,1.3,0,1.3,0,1.3,11179472,Austria,0,0,0,2015-01-01,2015-12-31
ATKK30500772,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,3.4,0,3.4,0,3.4,0,3.4,11179684,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40101052,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.558,0,0.558,0,0.558,0,0.558,11180218,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_12,River Water,"BDE 154 (2,2�,4,4�,5,6�-hexabromodiphenyl ether)",Water,ug/L,2015,2015-01-05--2015-12-01,0.0002,12,12,1,0.0002,1,0.0002,1,0.0002,1,0.0002,11159787,Czech Republic,0,0,0,2015-01-05,2015-12-01
CZPVL_1042,River Water,Trimethoprim,Water,ug/L,2015,2015-01-07--2015-12-09,0.01,12,11,1,0.01,1,0.01,0,0.014,1,0.01,11147658,Czech Republic,0,0,0,2015-01-07,2015-12-09
ATPG31900722,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.011,0,0.011,0,0.011,0,0.011,11170236,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40301012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.0131,0,0.0131,0,0.0131,0,0.0131,11170431,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61721022,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.04,0,0.04,0,0.04,0,0.04,11171426,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32100992,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.011,0,0.011,0,0.011,0,0.011,11172600,Austria,0,0,0,2015-01-01,2015-12-31
ATKK41723012,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.01692,0,0.01692,0,0.01692,0,0.01692,11172685,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20501082,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.098,0,0.098,0,0.098,0,0.098,11173829,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60505182,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2,0,2,0,2,0,2,11181604,Austria,0,0,0,2015-01-01,2015-12-31
ATKK72130042,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,7.48566,0,7.48566,0,7.48566,0,7.48566,11181695,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003552,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.29,0,0.29,0,0.29,0,0.29,11183693,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1048,River Water,Simazine,Water,ug/L,2015,2015-01-19--2015-12-07,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11147804,Czech Republic,0,0,0,2015-01-19,2015-12-07
BERW_03880,River Water,Phosphate,Water,mg{P}/L,2015,2015-01-01--2015-12-31,,12,0,0,0.057,0,0.113,0,0.183,0,0.107,11194152,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_03960,River Water,Total organic nitrogen,Water,mg{N}/L,2015,2015-01-01--2015-12-31,,13,0,0,0.642,0,0.968,0,1.328,0,0.983,11194288,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_04313,River Water,Nitrate,Water,mg{NO3}/L,2015,2015-01-01--2015-12-31,,12,0,0,19.044,0,23.278,0,27.229,0,23.869,11194527,Belgium,0,0,0,2015-01-01,2015-12-31
ATPG31400042,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.3,0,1.3,0,1.3,0,1.3,11175799,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10000352,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.2,0,1.2,0,1.2,0,1.2,11179436,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61513162,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.7,0,2.7,0,2.7,0,2.7,11179654,Austria,0,0,0,2015-01-01,2015-12-31
ATKK72230012,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,8.64991,0,8.64991,0,8.64991,0,8.64991,11179750,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_46,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-19--2015-12-07,,12,0,0,287.28104,0,348.15267,0,413.99411,0,341.52918,11159309,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG31600422,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,61.8,0,61.8,0,61.8,0,61.8,11187358,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40507022,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,142.993,0,142.993,0,142.993,0,142.993,11187508,Austria,0,0,0,2015-01-01,2015-12-31
ES060ESPFMA1423,River Water,Alachlor,Water,ug/L,2013,2013-01-01--2013-12-31,0.001,4,4,1,0.001,1,0.001,1,0.001,1,0.001,11219184,Spain,0,0,0,2013-01-01,2013-12-31
ATPG20502252,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.011,0,0.011,0,0.011,0,0.011,11170228,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41821022,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,3,0,0,0.019,0,0.019366667,0,0.0199,0,0.0192,11170711,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20803042,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.02,0,0.02,0,0.02,0,0.02,11170713,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41011022,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.0183,0,0.01915,0,0.02,0,0.01915,11172721,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003972,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.021,0,0.0235,0,0.026,0,0.0235,11172977,Austria,0,0,0,2015-01-01,2015-12-31
ATKK61036032,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,3,0,0,0.042,0,0.054,0,0.064,0,0.056,11173778,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003172,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.059,0,0.0605,0,0.062,0,0.0605,11173790,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32200102,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.5,0,2.5,0,2.5,0,2.5,11181638,Austria,0,0,0,2015-01-01,2015-12-31
ATTG60707012,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.9,0,0.9,0,0.9,0,0.9,11183714,Austria,0,0,0,2015-01-01,2015-12-31
CZPOD_5407,River Water,"1,2-dichloroethane",Water,ug/L,2015,2015-01-07--2015-12-02,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11150256,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPMO_ZPPMA015,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-12--2015-11-30,,12,0,0,125.72862,0,151.26494,0,202.22864,0,145.4078,11151432,Czech Republic,0,0,0,2015-01-12,2015-11-30
CZPVL_1066,River Water,pH,Water,[pH],2015,2015-01-12--2015-12-14,,14,,0,7.5,0,7.73571,0,8.4,0,7.7,11144764,Czech Republic,0,0,0,2015-01-12,2015-12-14
CZPLA_42,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-13--2015-12-08,,12,0,0,31.58218,0,64.09581,0,92.89104,0,64.79283,11147365,Czech Republic,0,0,0,2015-01-13,2015-12-08
BERW_04430,River Water,Total nitrogen,Water,mg{N}/L,2015,2015-01-01--2015-12-31,,13,0,0,1.866,0,2.378,0,3.046,0,2.327,11194664,Belgium,0,0,0,2015-01-01,2015-12-31
CZPLA_44,River Water,Magnesium,Water,mg/L,2015,2015-01-19--2015-12-07,0.5,12,0,0,12.1,0,16.05,0,18.7,0,16.55,11159685,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG61205092,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,34.3,0,34.3,0,34.3,0,34.3,11187201,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41005042,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,49.827,0,49.827,0,49.827,0,49.827,11187312,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1092,River Water,Hydrogen Carbonate (Bicarbonate) HCO3,Water,mg/L,2015,2015-01-12--2015-12-03,,12,0,0,73.2,0,110.91667,0,134,0,107.5,11160471,Czech Republic,0,0,0,2015-01-12,2015-12-03
ATPG41518012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.011,3,3,1,0.011,1,0.011,1,0.011,1,0.011,11170371,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40422022,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.02044,0,0.02044,0,0.02044,0,0.02044,11172949,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40801012,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.03828,0,0.03828,0,0.03828,0,0.03828,11173714,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70328022,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.09146,0,2.09146,0,2.09146,0,2.09146,11181612,Austria,0,0,0,2015-01-01,2015-12-31
ATKK61304012,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.7,0,2.7,0,2.7,0,2.7,11181646,Austria,0,0,0,2015-01-01,2015-12-31
ATKK20632012,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.41,0,4.41,0,4.41,0,4.41,11181675,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60727142,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,20,0,20,0,20,0,20,11181726,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_4005,River Water,Water temperature,Water,Cel,2015,2015-01-20--2015-12-09,,14,,0,2.6,0,11.25,0,26,0,11.45,11149438,Czech Republic,0,0,0,2015-01-20,2015-12-09
CZPVL_1051,River Water,pH,Water,[pH],2015,2015-01-06--2015-12-01,,14,,0,7.1,0,7.75,0,8.3,0,7.65,11153210,Czech Republic,0,0,0,2015-01-06,2015-12-01
CZPMO_1175,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-08--2015-11-11,,12,0,0,183.74621,0,289.35206,0,388.06085,0,295.04535,11154812,Czech Republic,0,0,0,2015-01-08,2015-11-11
DESM_BWU30,River Water,Bromoxynil,Water,ug/L,2013,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11201888,Germany,0,0,0,,
CZPOH_1101,River Water,pH,Water,[pH],2015,2015-01-28--2015-12-03,,12,,0,7.3,0,7.5,0,7.8,0,7.5,11145325,Czech Republic,0,0,0,2015-01-28,2015-12-03
BERW_03780,River Water,Phosphate,Water,mg{P}/L,2015,2015-01-01--2015-12-31,,12,0,0,0.023,0,0.047,0,0.119,0,0.048,11193778,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_03820,River Water,Dissolved oxygen,Water,mg/L,2015,2015-01-01--2015-12-31,,13,0,0,7.62,0,10.2,0,12.53,0,10.14,11194057,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_04313,River Water,Nitrite,Water,mg{NO2}/L,2015,2015-01-01--2015-12-31,,12,0,0,0.026,0,0.04,0,0.079,0,0.036,11194528,Belgium,0,0,0,2015-01-01,2015-12-31
ATPG31900222,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.1,0,1.1,0,1.1,0,1.1,11175793,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60209142,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.05,2,2,1,0.05,1,0.05,1,0.05,1,0.05,11176981,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61306052,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,1.2,0,2.65,0,4.1,0,2.65,11179645,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20512182,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.59,0,0.825,0,1.06,0,0.825,11180255,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003232,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,306,0,306,0,306,0,306,11187579,Austria,0,0,0,2015-01-01,2015-12-31
ATPG92200562,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.5,0,1.5,0,1.5,0,1.5,11181544,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70321072,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.67147,0,2.67147,0,2.67147,0,2.67147,11181645,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_52,River Water,Water temperature,Water,Cel,2015,2015-01-13--2015-12-08,,12,,0,3.3,0,9.9,0,20.5,0,8.55,11149632,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPOH_1093,River Water,Simazine,Water,ug/L,2015,2015-01-06--2015-11-30,0.01,12,11,1,0.01,1,0.01,0,0.016,1,0.01,11154398,Czech Republic,0,0,0,2015-01-06,2015-11-30
BERW_04780,River Water,pH,Water,[pH],2015,2015-01-01--2015-12-31,,13,0,0,7.43,0,7.77,0,8,0,7.8,11195033,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_11211,River Water,Phosphate,Water,mg{P}/L,2015,2015-01-01--2015-12-31,,12,0,0,0.009,0,0.023,0,0.045,0,0.02,11195198,Belgium,0,0,0,2015-01-01,2015-12-31
ATPG10004052,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.7,0,1.7,0,1.7,0,1.7,11175807,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30801102,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.9,0,1.9,0,1.9,0,1.9,11175812,Austria,0,0,0,2015-01-01,2015-12-31
ATKK72350032,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.1069,0,1.1069,0,1.1069,0,1.1069,11179431,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70327062,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.42626,0,1.42626,0,1.42626,0,1.42626,11179511,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31500432,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.7,0,1.7,0,1.7,0,1.7,11179566,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1058,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-05--2015-12-02,,12,0,0,55.91522,0,83.55983,0,105.22093,0,89.04231,11158852,Czech Republic,0,0,0,2015-01-05,2015-12-02
ATPG41022012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.011,2,2,1,0.011,1,0.011,1,0.011,1,0.011,11170324,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1048,River Water,Water temperature,Water,Cel,2014,2014-01-13--2014-12-09,,12,,0,2,0,10.51667,0,18.7,0,11.3,11127917,Czech Republic,0,0,0,2014-01-13,2014-12-09
ATPG31200452,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.015,0,0.015,0,0.015,0,0.015,11170666,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30800222,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.028,0,0.028,0,0.028,0,0.028,11170751,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41020022,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,3,0,0,0.037,0,0.039223333,0,0.041,0,0.03967,11171424,Austria,0,0,0,2015-01-01,2015-12-31
ATPG91100122,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.895,0,0.895,0,0.895,0,0.895,11171499,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20530032,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.01,0,0.01,0,0.01,0,0.01,11172233,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30500602,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.024,0,0.024,0,0.024,0,0.024,11172980,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20801182,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.029,0,0.029,0,0.029,0,0.029,11173015,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61729132,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.034,0,0.034,0,0.034,0,0.034,11173688,Austria,0,0,0,2015-01-01,2015-12-31
ATPG90900012,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.6,0,1.6,0,1.6,0,1.6,11181562,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70332102,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,21.02662,0,21.02662,0,21.02662,0,21.02662,11181729,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1096,River Water,Water temperature,Water,Cel,2015,2015-01-07--2015-12-02,,13,,0,1,0,10.37692,0,18.6,0,7.8,11150699,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPOD_1154,River Water,Water temperature,Water,Cel,2015,2015-01-19--2015-12-01,,12,,0,4,0,14.13333,0,23.5,0,14.8,11150836,Czech Republic,0,0,0,2015-01-19,2015-12-01
BERW_03850,River Water,Dissolved organic carbon (DOC),Water - Dissolved,mg{C}/L,2015,2015-01-01--2015-12-31,,10,0,0,1.2,0,1.8,0,2.8,0,1.6,11194135,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_11221,River Water,Total organic nitrogen,Water,mg{N}/L,2015,2015-01-01--2015-12-31,,13,0,0,0.444,0,0.479,0,0.49,0,0.48,11195409,Belgium,0,0,0,2015-01-01,2015-12-31
CZPMO_1189,River Water,2-chlorotoluene,Water,ug/L,2015,2015-01-19--2015-11-25,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11157867,Czech Republic,0,0,0,2015-01-19,2015-11-25
CZPMO_1189,River Water,Dissolved oxygen,Water,mg/L,2015,2015-01-19--2015-11-25,0.1,12,0,0,6.4,0,10.93333,0,15.4,0,12.4,11157876,Czech Republic,0,0,0,2015-01-19,2015-11-25
CZPLA_6,River Water,Electrical conductivity,Water,uS/cm,2015,2015-01-13--2015-12-08,1,12,,0,309,0,371.33333,0,453,0,362.5,11158598,Czech Republic,0,0,0,2015-01-13,2015-12-08
ATPG20418012,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,30.05,0,31.995,0,33.94,0,31.995,11187174,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31000372,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,77.2,0,77.2,0,77.2,0,77.2,11187416,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60717092,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,176,0,176,0,176,0,176,11187530,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30500922,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,1,1,1,0.01,1,0.01,1,0.01,1,0.01,11169875,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30500062,Ground Water,Bentazone,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.21,0,0.21,0,0.21,0,0.21,11171824,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20418012,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.024,0,0.024,0,0.024,0,0.024,11172978,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60655512,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,3,0,0,0.038,0,0.04,0,0.041,0,0.041,11173730,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41017022,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.0847,0,0.08897,0,0.09324,0,0.08897,11173821,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_59,River Water,Electrical conductivity,Water,uS/cm,2014,2014-01-14--2014-12-09,1,12,,0,404,0,488.16667,0,529,0,497.5,11133477,Czech Republic,0,0,0,2014-01-14,2014-12-09
DESM_BWU01,River Water,Bromoxynil,Water,ug/L,2013,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11201880,Germany,0,0,0,,
BERW_04532,River Water,Dissolved organic carbon (DOC),Water - Dissolved,mg{C}/L,2015,2015-01-01--2015-12-31,,10,0,0,1.1,0,1.9,0,3.5,0,1.9,11194807,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_04800,River Water,Oxygen saturation,Water,%,2015,2015-01-01--2015-12-31,,13,0,0,82,0,93,0,101,0,94,11195102,Belgium,0,0,0,2015-01-01,2015-12-31
CZPLA_16,River Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-19--2015-12-07,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11156588,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG10000122,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.5,0,1.5,0,1.5,0,1.5,11179514,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003102,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.1,0,2.1,0,2.1,0,2.1,11179606,Austria,0,0,0,2015-01-01,2015-12-31
CZPOD_1161,River Water,Hardness,Water,mg{CaCO3}/L,2015,2015-01-12--2015-12-01,,12,0,0,98.14408,0,169.11073,0,207.03048,0,180.78633,11159204,Czech Republic,0,0,0,2015-01-12,2015-12-01
CZPLA_25,River Water,Total dissolved solids,Water,mg/L,2015,2015-01-12--2015-12-07,2,12,0,0,68,0,148,0,202,0,156,11141499,Czech Republic,0,0,0,2015-01-12,2015-12-07
ATPG60322132,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,45.4,0,45.4,0,45.4,0,45.4,11187282,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41817012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.0125,0,0.0132,0,0.0139,0,0.0132,11170432,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30501012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.025,0,0.025,0,0.025,0,0.025,11170738,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20201232,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.013,0,0.013,0,0.013,0,0.013,11172624,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20418072,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.016,0,0.016,0,0.016,0,0.016,11172676,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61047542,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,,3,0,0,0.045,0,0.048,0,0.053,0,0.046,11173748,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30800502,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.3,0,2.3,0,2.3,0,2.3,11181627,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61516112,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1,0,1,0,1,0,1,11184635,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30800102,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.1,0,1.1,0,1.1,0,1.1,11184840,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1066,River Water,Hydrogen Carbonate (Bicarbonate) HCO3,Water,mg/L,2015,2015-01-12--2015-12-14,,13,0,0,61,0,96.82308,0,142,0,102,11144726,Czech Republic,0,0,0,2015-01-12,2015-12-14
CZPMO_YPPMA024,River Water,Electrical conductivity,Water,uS/cm,2015,2015-01-12--2015-11-30,10,12,,0,269,0,456.75,0,626,0,471,11146282,Czech Republic,0,0,0,2015-01-12,2015-11-30
